X_1 Y_1 X_2 Y_2 X_3 Y_3 X_4 Y_4 X_5 Y_5 X_6 Y_6 X_7 Y_7 X_8 Y_8 X_9 Y_9 X_10 Y_10 
6.09918 5.40375 4.99182 5.48514 7.7272 0.0123535 0.771884 2.03378 7.45245 3.75593 -1.55122 7.09115 3.35657 9.05384 6.67238 3.04293 2.77518 4.20822 6.9524 7.1358
6.09762 5.46142 4.97788 5.41103 7.82584 0.0561593 0.830103 1.96254 7.43454 3.9188 -1.57039 7.01817 3.27392 9.01249 6.76331 3.0751 2.80864 4.12228 6.86379 7.20275
6.09003 5.51862 4.97108 5.33702 7.92369 0.101435 0.889602 1.89203 7.40454 4.06898 -1.58858 6.94493 3.19242 8.96922 6.85363 3.11336 2.845 4.03699 6.77261 7.2655
6.07669 5.57426 4.97111 5.26379 8.02071 0.148129 0.95036 1.82227 7.36596 4.20552 -1.60578 6.87145 3.11209 8.92405 6.94277 3.15749 2.88422 3.95248 6.6791 7.32403
6.05802 5.62736 4.97758 5.19196 8.11686 0.19619 1.01236 1.75327 7.32183 4.32896 -1.62198 6.79774 3.03297 8.87696 7.03021 3.20723 2.92624 3.86886 6.5835 7.37834
6.03458 5.67708 4.99004 5.12203 8.21207 0.245568 1.07557 1.68505 7.27455 4.44065 -1.63716 6.72378 2.95508 8.82798 7.11551 3.26226 2.97103 3.78625 6.48606 7.4284
6.00697 5.72277 5.00803 5.05441 8.30631 0.296219 1.13997 1.61763 7.22595 4.54229 -1.65132 6.6496 2.87846 8.7771 7.19828 3.32224 3.01852 3.7048 6.38702 7.47425
5.97581 5.76397 5.03109 4.98938 8.39951 0.348101 1.20553 1.55104 7.17732 4.63564 -1.66445 6.57518 2.80314 8.72433 7.27819 3.38687 3.06866 3.62462 6.28664 7.51588
5.94171 5.80041 5.05881 4.92713 8.49162 0.401174 1.27224 1.4853 7.1295 4.72236 -1.67654 6.50055 2.72914 8.6697 7.35498 3.45582 3.12141 3.54584 6.18518 7.55335
5.90523 5.83193 5.09082 4.86777 8.58258 0.455403 1.34005 1.42044 7.08292 4.80399 -1.68759 6.42568 2.6565 8.6132 7.42843 3.52883 3.17671 3.46858 6.08288 7.5867
5.86687 5.8585 5.1268 4.81134 8.67236 0.510755 1.40894 1.35647 7.03768 4.88185 -1.69759 6.3506 2.58524 8.55485 7.49833 3.60562 3.23449 3.39297 5.97999 7.61599
5.82708 5.88014 5.16648 4.75785 8.7609 0.567201 1.47888 1.29342 6.9936 4.95707 -1.70652 6.27529 2.51542 8.49468 7.56453 3.68594 3.29469 3.31913 5.87675 7.64131
5.78626 5.89691 5.20966 4.7073 8.84816 0.624713 1.54985 1.23133 6.95034 5.03059 -1.71439 6.19977 2.44705 8.43269 7.6269 3.76956 3.35726 3.24716 5.77339 7.66274
5.74477 5.90887 5.25617 4.6597 8.93409 0.683265 1.6218 1.17022 6.90736 5.10311 -1.72118 6.12402 2.38019 8.3689 7.68531 3.85627 3.42211 3.17717 5.67013 7.6804
5.70296 5.91608 5.30588 4.61505 9.01866 0.742835 1.69471 1.11011 6.86407 5.17514 -1.72689 6.04806 2.31487 8.30334 7.73965 3.94589 3.48919 3.10927 5.56718 7.69441
5.66113 5.91859 5.35868 4.57342 9.10184 0.803399 1.76854 1.05104 6.81984 5.24699 -1.73151 5.97188 2.25114 8.23602 7.78982 4.03822 3.55842 3.04356 5.46472 7.70488
5.61962 5.91645 5.41449 4.53487 9.18359 0.864938 1.84327 0.993042 6.77405 5.31876 -1.73504 5.89549 2.18904 8.16696 7.83572 4.13309 3.62971 2.98011 5.36294 7.71196
5.57874 5.90968 5.47322 4.49953 9.2639 0.927433 1.91885 0.936138 6.72613 5.39037 -1.73746 5.81887 2.12861 8.09619 7.87724 4.23033 3.703 2.91903 5.262 7.71578
5.53882 5.89826 5.5348 4.46754 9.34274 0.990864 1.99525 0.88036 6.67563 5.46157 -1.73878 5.74205 2.06992 8.02374 7.9143 4.32978 3.77818 2.86039 5.16205 7.71649
5.50021 5.88221 5.5991 4.43908 9.42008 1.05522 2.07244 0.825739 6.62219 5.532 -1.73898 5.66501 2.01301 7.94962 7.94678 4.43128 3.85519 2.80427 5.06323 7.71423
5.4633 5.8615 5.66598 4.41434 9.49593 1.12047 2.15038 0.772305 6.56561 5.60125 -1.73806 5.58775 1.95793 7.87387 7.97458 4.53468 3.93392 2.75074 4.96565 7.70913
5.42852 5.83612 5.73527 4.39348 9.57025 1.18662 2.22905 0.720088 6.5058 5.66889 -1.73601 5.51029 1.90475 7.79653 7.9976 4.63979 4.0143 2.69986 4.86942 7.70135
5.39634 5.8061 5.80675 4.37665 9.64305 1.25363 2.30839 0.669115 6.44277 5.73457 -1.73284 5.43262 1.85352 7.71762 8.01573 4.74645 4.09623 2.65171 4.77463 7.69102
5.36728 5.77147 5.88021 4.36398 9.71431 1.32151 2.38839 0.619416 6.37655 5.79794 -1.72852 5.35475 1.80432 7.63719 8.02886 4.85448 4.17963 2.60632 4.68135 7.67827
5.34191 5.73236 5.95539 4.35553 9.78404 1.39023 2.469 0.571017 6.30718 5.85867 -1.72306 5.27667 1.75719 7.55527 8.03686 4.96366 4.26441 2.56374 4.58965 7.66322
5.32085 5.68899 6.03205 4.35135 9.85223 1.45979 2.5502 0.523943 6.23468 5.91631 -1.71645 5.19839 1.71221 7.47192 8.03964 5.07379 4.35049 2.52403 4.49957 7.64599
5.30469 5.64174 6.10998 4.35148 9.91888 1.53017 2.63195 0.478217 6.15908 5.97021 -1.70869 5.11992 1.66946 7.38718 8.03706 5.18461 4.43777 2.48719 4.41115 7.6267
5.29397 5.59116 6.18898 4.35594 9.984 1.60136 2.71421 0.433862 6.08051 6.01939 -1.69977 5.04126 1.62901 7.3011 8.02902 5.29585 4.52617 2.45327 4.32441 7.60544
5.2891 5.538 6.26889 4.36479 10.0476 1.67335 2.79696 0.390897 5.99933 6.06265 -1.6897 4.96242 1.59093 7.21374 8.01542 5.40722 4.61561 2.42227 4.23936 7.58231
5.29027 5.48314 6.34957 4.37808 10.1097 1.74613 2.88016 0.349342 5.91623 6.09875 -1.67845 4.8834 1.55529 7.12516 7.99615 5.51838 4.70601 2.39421 4.15598 7.55741
5.29743 5.42753 6.43089 4.39594 10.1702 1.81969 2.96379 0.309213 5.83224 6.12674 -1.66604 4.80422 1.52219 7.03541 7.97113 5.62896 4.79727 2.36909 4.07426 7.53082
5.31033 5.372 6.51274 4.41851 10.2292 1.89402 3.0478 0.270526 5.74867 6.14615 -1.65245 4.72488 1.49169 6.94457 7.94033 5.73857 4.88932 2.34693 3.99417 7.50263
5.32858 5.31723 6.59498 4.44597 10.2868 1.96911 3.13216 0.233297 5.66693 6.15706 -1.63769 4.64538 1.46388 6.8527 7.90371 5.84677 4.98206 2.32771 3.91569 7.47291
5.35175 5.26367 6.67744 4.47851 10.3429 2.04495 3.21685 0.19754 5.58839 6.15997 -1.62174 4.56574 1.43885 6.75987 7.86128 5.95309 5.07541 2.31146 3.83877 7.44176
5.37943 5.21157 6.75994 4.51635 10.3975 2.12153 3.30184 0.163268 5.51421 6.15566 -1.60462 4.48597 1.41666 6.66615 7.81311 6.05704 5.16929 2.29815 3.76338 7.40924
5.41131 5.16106 6.84223 4.55972 10.4507 2.19883 3.3871 0.130491 5.44531 6.14497 -1.5863 4.40607 1.39742 6.57163 7.75928 6.15813 5.26361 2.2878 3.68949 7.37541
5.44716 5.11222 6.92404 4.60883 10.5024 2.27685 3.47259 0.099221 5.38232 6.12875 -1.56679 4.32606 1.38121 6.47641 7.69994 6.25584 5.35829 2.28038 3.61705 7.34033
5.48688 5.06516 7.00504 4.66387 10.5527 2.35555 3.55829 0.0694657 5.32559 6.10774 -1.5461 4.24594 1.3681 6.38056 7.6353 6.34966 5.45326 2.27591 3.54604 7.30406
5.53041 5.02003 7.08485 4.72501 10.6017 2.43492 3.64418 0.0412324 5.27531 6.08259 -1.52421 4.16573 1.35819 6.2842 7.5656 6.43911 5.54843 2.27435 3.47641 7.26663
5.57773 4.9771 7.16303 4.79237 10.6492 2.51495 3.73022 0.0145271 5.23148 6.05382 -1.50113 4.08545 1.35156 6.18744 7.49116 6.52375 5.64373 2.27571 3.40813 7.22808
5.62883 4.93672 7.2391 4.86604 10.6954 2.5956 3.8164 -0.0106457 5.19404 6.02186 -1.47685 4.0051 1.34831 6.09039 7.41236 6.60316 5.7391 2.27995 3.34114 7.18841
5.68366 4.89929 7.3125 4.94604 10.7402 2.67685 3.90268 -0.0342823 5.16291 5.98706 -1.45139 3.9247 1.34851 5.99318 7.32963 6.67701 5.83447 2.28707 3.2754 7.14765
5.74214 4.86529 7.38266 5.03231 10.7837 2.75867 3.98905 -0.05638 5.13797 5.94972 -1.42474 3.84426 1.35225 5.89595 7.24347 6.74504 5.92976 2.29705 3.21086 7.1058
5.80409 4.83524 7.44894 5.12475 10.8259 2.84103 4.07549 -0.0769368 5.11914 5.91009 -1.39691 3.7638 1.35961 5.79883 7.15442 6.80707 6.02491 2.30984 3.14747 7.06285
5.8693 4.80965 7.51066 5.22315 10.8667 2.92389 4.16196 -0.0959513 5.10634 5.86842 -1.3679 3.68334 1.37068 5.70199 7.06306 6.86302 6.11984 2.32543 3.08517 7.01878
5.9375 4.789 7.56714 5.32724 10.9062 3.00723 4.24845 -0.113422 5.09954 5.82496 -1.33771 3.6029 1.38554 5.60558 6.97001 6.91287 6.2145 2.34379 3.02392 6.97356
6.00833 4.77374 7.61771 5.43666 10.9444 3.091 4.33493 -0.12935 5.09874 5.77996 -1.30636 3.52249 1.40426 5.50978 6.87589 6.95673 6.30879 2.36486 2.96365 6.92717
6.08142 4.76426 7.6617 5.551 10.9812 3.17517 4.4214 -0.143733 5.10394 5.73373 -1.27384 3.44215 1.42692 5.41479 6.78131 6.99474 6.40264 2.38863 2.90433 6.87956
6.15634 4.76089 7.69853 5.66976 11.0167 3.25972 4.50782 -0.156573 5.11517 5.6866 -1.24016 3.36189 1.45358 5.3208 6.68682 7.0271 6.49598 2.41504 2.8459 6.83068
6.23264 4.76388 7.72769 5.7924 11.0508 3.34461 4.59418 -0.167871 5.13245 5.63897 -1.20534 3.28173 1.48432 5.22803 6.59296 7.05406 6.58872 2.44404 2.78832 6.78049
6.30985 4.77342 7.74876 5.91835 11.0835 3.4298 4.68045 -0.177628 5.15581 5.59129 -1.16938 3.20172 1.51918 5.13671 6.50019 7.07589 6.68077 2.47559 2.73155 6.72891
6.3875 4.78961 7.76142 6.047 11.1149 3.51529 4.76662 -0.185846 5.18522 5.54408 -1.13229 3.12187 1.55822 5.0471 6.40892 7.09286 6.77204 2.50962 2.67555 6.67589
6.4651 4.81252 7.76546 6.17772 11.1448 3.60105 4.85268 -0.19253 5.22063 5.49789 -1.09408 3.04223 1.60148 4.95946 6.31952 7.10523 6.86245 2.54609 2.62031 6.62134
6.54215 4.84213 7.76075 6.30988 11.1733 3.68705 4.9386 -0.197682 5.26195 5.45331 -1.05475 2.96283 1.64897 4.87407 6.23227 7.11329 6.9519 2.58494 2.56579 6.56519
6.61818 4.87841 7.74727 6.44285 11.2004 3.7733 5.02437 -0.201309 5.30901 5.41098 -1.01432 2.8837 1.70071 4.79124 6.14746 7.11729 7.0403 2.6261 2.512 6.50733
6.69272 4.92125 7.72505 6.576 11.2261 3.85978 5.10997 -0.203416 5.36158 5.3715 -0.972788 2.80489 1.75668 4.71127 6.06529 7.11751 7.12756 2.66952 2.45893 6.44768
6.76528 4.97052 7.69419 6.70868 11.2503 3.94648 5.19539 -0.204009 5.41936 5.33549 -0.930165 2.72644 1.81685 4.63449 5.98598 7.11419 7.21361 2.71512 2.4066 6.38613
6.83541 5.02606 7.65484 6.84026 11.2731 4.0334 5.28061 -0.203098 5.48198 5.3035 -0.886456 2.64839 1.88114 4.56124 5.90968 7.1076 7.29835 2.76286 2.35505 6.32257
6.90266 5.08767 7.60721 6.97012 11.2944 4.12052 5.36561 -0.200691 5.549 5.27604 -0.841661 2.57078 1.94945 4.49185 5.83653 7.09799 7.38171 2.81266 2.30434 6.25689
6.96662 5.15514 7.55153 7.09764 11.3143 4.20786 5.4504 -0.196798 5.61995 5.25354 -0.795784 2.49366 2.02162 4.42666 5.76665 7.08564 7.46362 2.86446 2.25455 6.18898
7.02685 5.22821 7.48808 7.22222 11.3328 4.2954 5.53494 -0.191429 5.69428 5.23638 -0.748822 2.41707 2.09745 4.36599 5.70013 7.07081 7.54402 2.9182 2.20578 6.11873
7.08297 5.30664 7.41717 7.34327 11.3498 4.38314 5.61923 -0.184597 5.77145 5.22483 -0.700771 2.34105 2.17667 4.31014 5.63705 7.05376 7.62283 2.97382 2.15819 6.04604
7.1346 5.39015 7.33914 7.46022 11.3654 4.47108 5.70327 -0.176313 5.85088 5.21912 -0.651626 2.26565 2.25894 4.25936 5.57743 7.03479 7.70001 3.03126 2.11196 5.97082
7.18138 5.47844 7.25433 7.57255 11.3796 4.55922 5.78702 -0.166592 5.93199 5.21941 -0.601378 2.1909 2.34385 4.21385 5.52131 7.01415 7.77551 3.09045 2.06731 5.89303
7.223 5.57121 7.16312 7.67976 11.3924 4.64754 5.87048 -0.155446 6.01421 5.22582 -0.550016 2.11685 2.43093 4.17376 5.46867 6.99212 7.84928 3.15134 2.0245 5.81261
7.25914 5.66813 7.0659 7.78142 11.4037 4.73604 5.95365 -0.142889 6.09699 5.23843 -0.497527 2.04352 2.51964 4.13913 5.41951 6.96897 7.9213 3.21386 1.98382 5.72961
7.28953 5.76888 6.96304 7.8771 11.4137 4.82471 6.0365 -0.128936 6.17981 5.2573 -0.443895 1.97095 2.60936 4.10991 5.37377 6.94496 7.99152 3.27795 1.9456 5.64406
7.31391 5.87307 6.85494 7.96646 11.4223 4.91354 6.11901 -0.113601 6.26216 5.28248 -0.389104 1.89915 2.69947 4.08597 5.3314 6.92034 8.05992 3.34355 1.91014 5.5561
7.33208 5.98035 6.74199 8.0492 11.4294 5.00251 6.20119 -0.0968978 6.34353 5.31397 -0.333136 1.82816 2.78935 4.06707 5.29233 6.89538 8.12647 3.4106 1.87777 5.4659
7.34384 6.09031 6.62457 8.12504 11.4352 5.09163 6.283 -0.0788409 6.42347 5.35181 -0.275973 1.75799 2.87839 4.05289 5.2565 6.87032 8.19116 3.47902 1.84878 5.37368
7.34905 6.20254 6.50306 8.19377 11.4396 5.18086 6.36444 -0.0594435 6.50151 5.39595 -0.217597 1.68866 2.96605 4.04305 5.2238 6.84539 8.25396 3.54876 1.82342 5.2797
7.34759 6.31662 6.37782 8.2552 11.4427 5.2702 6.44548 -0.0387184 6.57716 5.44636 -0.157991 1.62017 3.0519 4.0371 5.19414 6.82083 8.31486 3.61974 1.80191 5.18428
7.33939 6.4321 6.24924 8.30919 11.4444 5.35963 6.5261 -0.016678 6.64999 5.50295 -0.0971394 1.55254 3.13558 4.03459 5.16744 6.79689 8.37383 3.6919 1.78437 5.08774
7.32439 6.54855 6.11767 8.35561 11.4446 5.44913 6.60629 0.00666615 6.71951 5.56558 -0.0350265 1.48578 3.21688 4.03506 5.14357 6.77378 8.43088 3.76515 1.77091 4.99042
7.3026 6.66553 5.98346 8.39435 11.4436 5.53868 6.68603 0.0313031 6.78527 5.63408 0.0283601 1.4199 3.29567 4.03803 5.12244 6.75175 8.48597 3.83944 1.76153 4.89266
7.27402 6.78263 5.84699 8.42533 11.4411 5.62827 6.76529 0.0572224 6.84682 5.70821 0.0930312 1.35489 3.37193 4.0431 5.10391 6.73103 8.53911 3.91469 1.75623 4.7948
7.2387 6.89944 5.70861 8.4485 11.4373 5.71788 6.84406 0.084414 6.90373 5.78773 0.158995 1.29078 3.44573 4.04985 5.08785 6.71183 8.59028 3.99083 1.75494 4.69714
7.19669 7.01558 5.56869 8.4638 11.4321 5.8075 6.92231 0.112868 6.9556 5.87231 0.226259 1.22756 3.51721 4.05795 5.07412 6.69439 8.63947 4.06779 1.75753 4.6
7.14807 7.13069 5.42762 8.47119 11.4255 5.89709 7.00003 0.142575 7.00204 5.96164 0.294827 1.16526 3.58655 4.0671 5.06256 6.67892 8.68667 4.1455 1.76388 4.50363
7.0929 7.24441 5.28581 8.47067 11.4176 5.98666 7.0772 0.173526 7.04273 6.05536 0.364701 1.10388 3.65398 4.07706 5.05299 6.66564 8.73187 4.22389 1.77384 4.40831
7.03129 7.35643 5.14366 8.46221 11.4083 6.07616 7.1538 0.20571 7.07737 6.15309 0.435882 1.04344 3.71973 4.08763 5.04521 6.65475 8.77507 4.3029 1.78722 4.31423
6.96332 7.46639 5.00163 8.44585 11.3976 6.1656 7.22981 0.239118 7.10572 6.25445 0.508367 0.983953 3.78407 4.0987 5.039 6.64643 8.81627 4.38246 1.80385 4.2216
6.88908 7.57396 4.86019 8.42162 11.3855 6.25494 7.30521 0.273739 7.12758 6.35907 0.582153 0.925443 3.84723 4.11016 5.0341 6.64085 8.85546 4.46252 1.82355 4.13058
6.80866 7.67878 4.71983 8.38959 11.3721 6.34418 7.37998 0.309562 7.14281 6.46655 0.657236 0.867931 3.90948 4.122 5.03026 6.63815 8.89265 4.54302 1.84613 4.04131
6.72218 7.78046 4.5811 8.34985 11.3574 6.43328 7.45412 0.346575 7.15129 6.57651 0.733609 0.811443 3.97102 4.13423 5.02717 6.63845 8.92785 4.6239 1.87141 3.9539
6.62974 7.87863 4.44454 8.30255 11.3412 6.52222 7.52759 0.384767 7.15294 6.68857 0.811263 0.756004 4.03207 4.14688 5.02451 6.6418 8.96106 4.7051 1.89923 3.86846
6.53148 7.97285 4.31076 8.24785 11.3237 6.611 7.60038 0.424124 7.14774 6.80235 0.890191 0.701645 4.09281 4.16006 5.02196 6.64825 8.99229 4.78659 1.92942 3.78504
6.42755 8.06269 4.18034 8.18597 11.3049 6.69958 7.67249 0.464635 7.13568 6.91748 0.970381 0.648396 4.1534 4.17386 5.01917 6.65779 9.02157 4.8683 1.96182 3.70371
6.3181 8.14772 4.0539 8.11717 11.2847 6.78795 7.74388 0.506284 7.11676 7.03357 1.05182 0.596289 4.21396 4.18842 5.01579 6.67036 9.04891 4.9502 1.99629 3.62451
6.20333 8.22746 3.93205 8.04175 11.2631 6.87608 7.81455 0.549059 7.09103 7.15027 1.1345 0.54536 4.2746 4.2039 5.01148 6.68586 9.07432 5.03224 2.0327 3.54747
6.08343 8.30149 3.81536 7.96004 11.2402 6.96396 7.88449 0.592945 7.05853 7.26719 1.21841 0.495644 4.3354 4.22046 5.0059 6.70414 9.09783 5.11437 2.07092 3.4726
5.95862 8.36936 3.70439 7.87243 11.216 7.05156 7.95367 0.637928 7.01933 7.38397 1.30353 0.447177 4.39641 4.23827 4.99877 6.72503 9.11947 5.19657 2.11084 3.39991
5.82914 8.43065 3.59965 7.77932 11.1904 7.13885 8.02208 0.683993 6.97352 7.50023 1.38984 0.399996 4.45766 4.25751 4.9898 6.74832 9.13925 5.27878 2.15236 3.32941
5.69523 8.48493 3.50159 7.68117 11.1635 7.22583 8.08971 0.731126 6.92118 7.61559 1.47734 0.35414 4.51914 4.27836 4.97875 6.77377 9.1572 5.36097 2.19539 3.26107
5.55716 8.53181 3.41061 7.57845 11.1353 7.31246 8.15655 0.779313 6.86243 7.72966 1.56601 0.309646 4.58084 4.30099 4.96541 6.80112 9.17334 5.44311 2.23984 3.1949
5.41519 8.57091 3.32701 7.47167 11.1057 7.39873 8.22258 0.828539 6.79737 7.84205 1.65582 0.266553 4.64271 4.32557 4.94961 6.83011 9.18769 5.52517 2.28564 3.13086
5.26963 8.60186 3.25106 7.36138 11.0747 7.48462 8.28779 0.878791 6.72615 7.95236 1.74677 0.224899 4.70469 4.35228 4.93122 6.86046 9.20029 5.60712 2.33271 3.06895
5.12078 8.6243 3.18293 7.24813 11.0424 7.57009 8.35217 0.930052 6.64892 8.06018 1.83883 0.184723 4.76668 4.38126 4.91012 6.89189 9.21114 5.68892 2.38101 3.00914
4.96899 8.63788 3.12272 7.13255 11.0088 7.65513 8.41571 0.982311 6.56585 8.16511 1.93199 0.146063 4.82857 4.41266 4.88625 6.92415 9.22028 5.77056 2.43047 2.9514
4.81465 8.64228 3.07044 7.01526 10.9738 7.73973 8.47839 1.03555 6.47712 8.26675 2.02622 0.108957 4.89021 4.44662 4.85956 6.95696 9.22773 5.852 2.48104 2.8957
4.65818 8.63719 3.02605 6.89691 10.9375 7.82385 8.54021 1.08976 6.38294 8.36473 2.1215 0.0734418 4.95146 4.48324 4.83001 6.99008 9.23351 5.93323 2.53269 2.84202
4.5001 8.62234 2.98941 6.77817 10.8998 7.90748 8.60116 1.14492 6.28354 8.45865 2.21782 0.0395558 5.01213 4.52262 4.79758 7.02329 9.23764 6.01422 2.58538 2.79034
4.341 8.59749 2.96033 6.6597 10.8608 7.99059 8.66121 1.20102 6.17917 8.54819 2.31515 0.00733559 5.07201 4.56485 4.76227 7.05639 9.24015 6.09496 2.63907 2.74062
4.18158 8.56247 2.93854 6.54217 10.8204 8.07316 8.72036 1.25804 6.07007 8.63302 2.41346 -0.0231823 5.13089 4.60997 4.72406 7.08918 9.24106 6.17541 2.69373 2.69284
4.02265 8.51718 2.92374 6.42619 10.7786 8.15518 8.7786 1.31596 5.95651 8.71286 2.51274 -0.0519617 5.18853 4.65801 4.68293 7.12151 9.24039 6.25556 2.74934 2.64697
3.86512 8.46159 2.91555 6.31237 10.7355 8.23662 8.83592 1.37477 5.83877 8.78746 2.61295 -0.0789672 5.24468 4.70899 4.63884 7.15321 9.23818 6.33539 2.80586 2.603
3.71003 8.39579 2.91359 6.20122 10.691 8.31747 8.89229 1.43446 5.71712 8.85663 2.71406 -0.104164 5.29906 4.76286 4.59175 7.18411 9.23444 6.41488 2.86328 2.56089
3.5585 8.31995 2.91745 6.09323 10.6451 8.39769 8.94771 1.495 5.59182 8.92021 2.81604 -0.127517 5.35143 4.8196 4.54163 7.21405 9.22921 6.49402 2.92156 2.52063
3.41168 8.23437 2.9267 5.98881 10.5979 8.47728 9.00217 1.55637 5.46314 8.97805 2.91888 -0.148994 5.4015 4.87911 4.48843 7.24281 9.22252 6.57279 2.98068 2.4822
3.27076 8.13941 2.94093 5.88829 10.5494 8.5562 9.05564 1.61856 5.33134 9.03007 3.02252 -0.168562 5.44903 4.94129 4.43214 7.27019 9.21439 6.65116 3.04061 2.44557
3.13686 8.03555 2.95973 5.79196 10.4994 8.63445 9.10812 1.68156 5.19665 9.07619 3.12694 -0.18619 5.49376 5.00603 4.37276 7.29594 9.20486 6.72914 3.10133 2.41073
3.01105 7.92331 2.98269 5.70005 10.4481 8.71199 9.15959 1.74533 5.05933 9.11635 3.2321 -0.201848 5.53545 5.07317 4.31032 7.31978 9.19395 6.80669 3.16281 2.37766
2.89427 7.8033 3.00946 5.61275 10.3955 8.7888 9.21003 1.80987 4.91959 9.15052 3.33797 -0.215506 5.57388 5.14255 4.24487 7.34141 9.1817 6.88382 3.22503 2.34633
2.78732 7.67619 3.03966 5.53018 10.3415 8.86487 9.25943 1.87515 4.77765 9.17866 3.44451 -0.227137 5.60885 5.214 4.1765 7.36052 9.16814 6.9605 3.28796 2.31674
2.69084 7.54274 3.07298 5.45247 10.2861 8.94016 9.30777 1.94117 4.63375 9.20075 3.55168 -0.236714 5.64019 5.28734 4.10533 7.37677 9.1533 7.03673 3.35156 2.28885
2.60531 7.40378 3.10911 5.3797 10.2294 9.01466 9.35504 2.00791 4.4881 9.21676 3.65944 -0.244211 5.66773 5.36236 4.03152 7.38981 9.13721 7.1125 3.41582 2.26266
2.53102 7.26025 3.14777 5.31196 10.1713 9.08833 9.40122 2.07535 4.34093 9.22669 3.76776 -0.249606 5.69132 5.43889 3.95525 7.39926 9.1199 7.18779 3.48069 2.23814
2.46805 7.11316 3.18869 5.24931 10.1118 9.16115 9.44629 2.14347 4.19248 9.23053 3.8766 -0.252874 5.71085 5.51671 3.87676 7.40477 9.1014 7.26261 3.54616 2.21528
2.41631 6.96362 3.23163 5.19182 10.0511 9.23309 9.49024 2.21228 4.043 9.22829 3.98591 -0.253993 5.7262 5.59563 3.79632 7.406 9.08174 7.33694 3.61218 2.19405
2.37547 6.81278 3.27634 5.13956 9.98891 9.30413 9.53306 2.28174 3.89275 9.21998 4.09565 -0.252943 5.73728 5.67546 3.71427 7.40264 9.06096 7.41077 3.67872 2.17445
2.34503 6.66176 3.32257 5.09261 9.92541 9.37424 9.57474 2.35186 3.74201 9.20564 4.20577 -0.249704 5.744 5.75597 3.63094 7.39447 9.03907 7.4841 3.74575 2.15645
2.32434 6.51158 3.37009 5.05102 9.86055 9.44337 9.61524 2.42262 3.59106 9.18532 4.31624 -0.244257 5.74631 5.83698 3.54674 7.3813 9.01612 7.55691 3.81322 2.14002
2.31264 6.36311 3.41863 5.01486 9.79433 9.51151 9.65457 2.494 3.4402 9.15909 4.427 -0.236583 5.74413 5.91828 3.46205 7.36308 8.99215 7.62921 3.8811 2.12517
2.30914 6.217 3.4679 4.98421 9.72676 9.57862 9.69271 2.566 3.28972 9.12703 4.53801 -0.226665 5.73745 5.99966 3.37729 7.33977 8.96717 7.70099 3.94932 2.11186
2.31306 6.07369 3.51759 4.95911 9.65783 9.64467 9.72964 2.6386 3.13995 9.08925 4.6492 -0.214486 5.72621 6.08091 3.29285 7.31145 8.94124 7.77224 4.01784 2.10008
2.32371 5.93337 3.56737 4.93961 9.58755 9.70963 9.76536 2.71179 2.99117 9.04586 4.76054 -0.200029 5.7104 6.16182 3.20909 7.27821 8.91439 7.84295 4.08661 2.08981
2.34049 5.79607 3.61685 4.92573 9.51592 9.77345 9.79984 2.78556 2.8437 8.99699 4.87196 -0.18328 5.69002 6.24219 3.12637 7.24021 8.88665 7.91313 4.15557 2.08104
2.36295 5.66167 3.6656 4.91746 9.44295 9.83611 9.83309 2.85988 2.69784 8.94278 4.9834 -0.164222 5.66508 6.32179 3.04501 7.19761 8.85807 7.98276 4.22466 2.07376
2.39077 5.52999 3.71318 4.91476 9.36864 9.89756 9.86508 2.93475 2.55388 8.8834 5.0948 -0.142839 5.63558 6.40041 2.96532 7.1506 8.82867 8.05183 4.29382 2.06794
2.42379 5.40082 3.75908 4.91752 9.293 9.95777 9.8958 3.01015 2.41209 8.81902 5.20611 -0.119116 5.60157 6.47785 2.88757 7.09936 8.79851 8.12035 4.363 2.06359
2.46197 5.27396 3.80278 4.92558 9.21603 10.0167 9.92525 3.08606 2.27274 8.74981 5.31725 -0.0930375 5.56308 6.55388 2.812 7.04409 8.76761 8.18832 4.43214 2.0607
2.50543 5.14937 3.84375 4.93869 9.13776 10.0743 9.95341 3.16247 2.1361 8.67596 5.42816 -0.0645886 5.52017 6.62832 2.73884 6.98497 8.73601 8.25571 4.50119 2.05927
2.55432 5.02711 3.88148 4.9565 9.05819 10.1305 9.98027 3.23935 2.00239 8.59766 5.53878 -0.0337548 5.4729 6.70095 2.6683 6.92219 8.70375 8.32255 4.57009 2.0593
2.60884 4.90749 3.91552 4.97855 8.97734 10.1853 10.0058 3.3167 1.87184 8.5151 5.64903 -0.000522383 5.42136 6.77157 2.60056 6.85591 8.67085 8.38881 4.63882 2.0608
2.66915 4.79107 3.94553 5.00429 8.89522 10.2387 10.03 3.39448 1.74464 8.42849 5.75885 0.0351207 5.36562 6.84 2.53579 6.78629 8.63735 8.45451 4.70733 2.06378
2.73528 4.67865 3.9713 5.03308 8.81186 10.2905 10.0529 3.47269 1.62099 8.33804 5.86817 0.0731846 5.30579 6.90604 2.47414 6.71351 8.60327 8.51964 4.7756 2.06825
2.80707 4.57123 3.99276 5.06425 8.72729 10.3407 10.0745 3.5513 1.50104 8.24394 5.97692 0.113677 5.24197 6.96951 2.41575 6.63769 8.56865 8.5842 4.84361 2.07421
